term_str,n,pos_max,pos_group,df,dfidf
ferguson,157,NNP,NN,40,130.97046645028192
account,156,NN,NN,117,201.92152927763766
tried,156,VBD,VB,113,200.68921969140217
french,156,JJ,JJ,98,194.18503137886182
quarter,155,NN,NN,112,200.34950141772228
velocity,155,NN,NN,49,146.0925156894309
stood,155,VBD,VB,114,201.01617058568223
whatever,155,WDT,WD,116,201.63221627795323
regions,154,NNS,NN,105,197.6041450402202
suppose,154,VB,VB,102,196.2239702456373
depth,154,NN,NN,87,187.33242464572433
seas,154,NN,NN,73,175.6646594003007
extreme,153,JJ,JJ,117,201.92152927763766
resumed,153,VBD,VB,113,200.68921969140217
southern,153,JJ,JJ,89,188.7206129408431
darkness,153,NN,NN,75,177.55282992363973
departure,152,NN,NN,108,198.86064342994172
danger,152,NN,NN,99,194.7164804704153
pacific,152,NNP,NN,71,173.6974272014207
met,152,VBN,VB,118,202.19851140034316
period,152,NN,NN,95,192.50174404227892
excellent,151,JJ,JJ,102,196.2239702456373
cape,151,NNP,NN,64,166.15614439324227
heavy,151,JJ,JJ,106,198.03654596760836
fresh,151,JJ,JJ,111,199.99690176716777
raised,150,VBN,VB,110,199.63130468817255
latter,150,NN,NN,99,194.7164804704153
crater,150,NN,NN,42,134.5626380013573
weather,150,NN,NN,98,194.18503137886182
cast,149,VBN,VB,98,194.18503137886182
comet,149,NN,NN,29,108.4080540694883
saying,149,VBG,VB,113,200.68921969140217
situation,149,NN,NN,102,196.2239702456373
simple,149,JJ,JJ,114,201.01617058568223
simply,149,RB,RB,108,198.86064342994172
huge,148,JJ,JJ,94,191.91048501987666
entirely,148,RB,RB,114,201.01617058568223
carry,148,VB,VB,111,199.99690176716777
instead,148,RB,RB,122,203.18519506694594
year,148,NN,NN,90,189.3902993833262
produced,148,VBN,VB,107,198.45533636252918
subject,147,NN,NN,95,192.50174404227892
told,147,VBD,VB,101,195.73580561265416
father,147,NN,NN,51,149.11198512281862
opening,147,NN,NN,89,188.7206129408431
view,146,NN,NN,102,196.2239702456373
ask,146,VB,VB,102,196.2239702456373
coming,145,VBG,VB,106,198.03654596760836
used,145,VBN,VB,99,194.7164804704153
advanced,145,VBD,VB,101,195.73580561265416
try,144,VB,VB,100,195.23335663696858
distant,144,JJ,JJ,101,195.73580561265416
minha,144,NNP,NN,25,98.80833915924214
quickly,144,RB,RB,111,199.99690176716777
simon,144,NNP,NN,17,76.6483575531992
passing,143,VBG,VB,103,196.69799058300276
islands,143,NNS,NN,74,176.61849289814407
happened,143,VBD,VB,106,198.03654596760836
ran,142,VBD,VB,101,195.73580561265416
guide,142,NN,NN,59,160.09925570017157
morrow,142,VB,VB,86,186.61355012403885
effect,142,NN,NN,111,199.99690176716777
ice,142,NN,NN,38,127.23396522263134
rapid,142,JJ,JJ,115,201.33046609800402
m,142,NNP,NN,55,154.8156523440863
complete,142,JJ,JJ,108,198.86064342994172
appear,142,VB,VB,111,199.99690176716777
crossed,142,VBD,VB,108,198.86064342994172
unknown,142,JJ,JJ,102,196.2239702456373
month,141,NN,NN,82,183.56829562515878
narrow,141,JJ,JJ,106,198.03654596760836
family,140,NN,NN,65,167.2984263025371
shock,140,NN,NN,77,179.3640475896122
mile,139,NN,NN,86,186.61355012403885
globe,139,NN,NN,89,188.7206129408431
gentlemen,139,NN,NN,62,163.80359363696718
electric,139,JJ,JJ,81,182.76352001404265
communication,139,NN,NN,95,192.50174404227892
pressure,139,NN,NN,69,171.64890565627064
plateau,139,NN,NN,48,144.5389082603162
increased,139,VBD,VB,107,198.45533636252918
allow,138,VB,VB,105,197.6041450402202
ourselves,137,PRP,PR,101,195.73580561265416
repeated,137,VBN,VB,110,199.63130468817255
change,137,NN,NN,100,195.23335663696858
surprise,137,NN,NN,103,196.69799058300276
appearance,136,NN,NN,105,197.6041450402202
numerous,136,JJ,JJ,100,195.23335663696858
spoke,136,VBD,VB,111,199.99690176716777
hold,136,VB,VB,103,196.69799058300276
port,136,NN,NN,84,185.12527600271457
interest,135,NN,NN,96,193.07781652063238
dick,135,NNP,NN,34,119.29671510639841
tone,135,NN,NN,100,195.23335663696858
real,135,JJ,JJ,109,199.25259201905573
quietly,135,RB,RB,94,191.91048501987666
attempt,135,NN,NN,99,194.7164804704153
bring,135,VB,VB,99,194.7164804704153
fish,134,NN,NN,60,161.35794963215352
powerful,134,JJ,JJ,104,197.15800395234507
moments,134,NNS,NN,102,196.2239702456373
crew,134,NN,NN,70,172.68347174396106
strength,133,NN,NN,95,192.50174404227892
cant,133,VBP,VB,69,171.64890565627064
forests,133,NNS,NN,81,182.76352001404265
obliged,132,VBN,VB,103,196.69799058300276
stop,132,VB,VB,95,192.50174404227892
future,132,NN,NN,100,195.23335663696858
broken,132,VBN,VB,94,191.91048501987666
volcano,132,NN,NN,46,141.3408788040203
circumstances,132,NNS,NN,109,199.25259201905573
summit,132,NN,NN,78,180.24142790800863
decided,131,VBD,VB,97,193.63886065385643
clouds,131,NN,NN,75,177.55282992363973
watch,131,NN,NN,89,188.7206129408431
directly,130,RB,RB,95,192.50174404227892
determined,130,VBD,VB,97,193.63886065385643
american,130,JJ,JJ,77,179.3640475896122
convicts,130,NNS,NN,20,85.48523322514097
living,130,NN,NN,93,191.30387788838325
sufficient,130,JJ,JJ,104,197.15800395234507
led,129,VBD,VB,99,194.7164804704153
canadian,129,NNP,NN,36,123.34553116927552
caught,129,VBD,VB,99,194.7164804704153
wall,129,NN,NN,64,166.15614439324227
allowed,129,VBN,VB,103,196.69799058300276
getting,129,VBG,VB,106,198.03654596760836
jangada,129,NN,NN,29,108.4080540694883
gradually,128,RB,RB,93,191.30387788838325
serious,128,JJ,JJ,97,193.63886065385643
low,128,JJ,JJ,87,187.33242464572433
chimneys,128,NNP,NN,43,136.30677506201943
hard,128,JJ,JJ,103,196.69799058300276
likely,128,JJ,JJ,96,193.07781652063238
lose,127,VB,VB,109,199.25259201905573
science,127,NN,NN,69,171.64890565627064
opinion,127,NN,NN,80,181.94093290056384
degree,127,NN,NN,92,190.68175760804056
feel,127,VB,VB,86,186.61355012403885
learned,127,JJ,JJ,80,181.94093290056384
beach,127,NN,NN,57,157.50808529284112
succeeded,127,VBN,VB,93,191.30387788838325
terrestrial,127,JJ,JJ,71,173.6974272014207
pointed,127,VBD,VB,100,195.23335663696858
apparatus,126,NN,NN,64,166.15614439324227
seeing,126,VBG,VB,98,194.18503137886182
victoria,125,NN,NN,31,112.90179681848359
ill,125,NNP,NN,85,185.8778997005702
aouda,125,NNP,NN,22,91.00867902515648
dr,125,NNP,NN,36,123.34553116927552
inhabitants,125,NNS,NN,89,188.7206129408431
storm,125,NN,NN,60,161.35794963215352
occupied,124,VBN,VB,95,192.50174404227892
president,124,NNP,NN,42,134.5626380013573
banks,124,NNS,NN,75,177.55282992363973
consequently,124,RB,RB,92,190.68175760804056
truth,124,NN,NN,91,190.04395555105998
noise,124,NN,NN,86,186.61355012403885
bay,124,NN,NN,66,168.41851202787313
floating,124,VBG,VB,75,177.55282992363973
doubtless,124,NN,NN,81,182.76352001404265
filled,123,VBN,VB,88,188.03471610062596
northern,123,JJ,JJ,76,178.46793044526268
fifteen,122,JJ,JJ,94,191.91048501987666
millions,122,NNS,NN,70,172.68347174396106
table,122,NN,NN,70,172.68347174396106
visit,122,NN,NN,86,186.61355012403885
expected,122,VBN,VB,101,195.73580561265416
mysterious,122,JJ,JJ,89,188.7206129408431
search,121,NN,NN,83,184.3554769581913
straight,121,JJ,JJ,97,193.63886065385643
start,121,VB,VB,81,182.76352001404265
thats,121,NN,NN,82,183.56829562515878
none,121,NN,NN,100,195.23335663696858
ford,120,NNP,NN,23,93.67043940201013
stone,120,NN,NN,73,175.6646594003007
conversation,120,NN,NN,85,185.8778997005702
expedition,120,NN,NN,78,180.24142790800863
gulf,120,NNP,NN,60,161.35794963215352
smoke,120,NN,NN,73,175.6646594003007
plain,120,NN,NN,78,180.24142790800863
turning,119,VBG,VB,95,192.50174404227892
steamer,119,NN,NN,49,146.0925156894309
procope,119,NNP,NN,26,101.28950098808627
drawn,119,VBN,VB,90,189.3902993833262
deg,119,NN,NN,31,112.90179681848359
latitude,119,NN,NN,70,172.68347174396106
america,119,NNP,NN,81,182.76352001404265
gigantic,118,JJ,JJ,84,185.12527600271457
pieces,118,NNS,NN,88,188.03471610062596
centre,118,NN,NN,66,168.41851202787313
speaking,118,VBG,VB,97,193.63886065385643
call,118,VB,VB,97,193.63886065385643
mount,118,NNP,NN,70,172.68347174396106
pole,117,NN,NN,52,150.57900197617255
shouted,117,VBD,VB,81,182.76352001404265
platform,117,NN,NN,51,149.11198512281862
contained,117,VBD,VB,83,184.3554769581913
approached,117,VBD,VB,86,186.61355012403885
resolved,117,VBD,VB,96,193.07781652063238
moons,116,NNP,NN,30,110.67897481607676
somewhat,116,RB,RB,83,184.3554769581913
fixed,116,VBN,VB,91,190.04395555105998
sudden,116,JJ,JJ,92,190.68175760804056
sent,116,VBN,VB,88,188.03471610062596
lips,116,NN,NN,85,185.8778997005702
secret,116,NN,NN,72,174.69106233855103
curious,116,JJ,JJ,90,189.3902993833262
steps,116,NNS,NN,82,183.56829562515878
prospect,116,NNP,NN,66,168.41851202787313
need,115,VBP,VB,95,192.50174404227892
central,115,JJ,JJ,71,173.6974272014207
parts,115,NNS,NN,86,186.61355012403885
brave,115,NN,NN,92,190.68175760804056
evident,115,JJ,JJ,87,187.33242464572433
trouble,115,NN,NN,93,191.30387788838325
stones,115,NNS,NN,62,163.80359363696718
indians,114,NNPS,NN,45,139.69514969166312
free,114,JJ,JJ,78,180.24142790800863
moving,114,VBG,VB,81,182.76352001404265
run,114,VB,VB,89,188.7206129408431
discovery,114,NN,NN,66,168.41851202787313
shores,114,NNS,NN,70,172.68347174396106
sailors,114,NN,NN,81,182.76352001404265
motionless,113,NN,NN,79,181.1003116294173
sail,113,NN,NN,58,158.8161081389766
arrival,113,NN,NN,86,186.61355012403885
party,113,NN,NN,68,170.59343021279682
descended,113,VBD,VB,85,185.8778997005702
cry,113,NN,NN,77,179.3640475896122
piece,113,NN,NN,78,180.24142790800863
extent,113,NN,NN,86,186.61355012403885
visible,112,JJ,JJ,71,173.6974272014207
seems,112,VBZ,VB,83,184.3554769581913
useless,112,JJ,JJ,91,190.04395555105998
influence,112,NN,NN,74,176.61849289814407
slight,112,JJ,JJ,84,185.12527600271457
usual,112,JJ,JJ,87,187.33242464572433
common,111,JJ,JJ,89,188.7206129408431
branches,111,NNS,NN,61,162.59259753347297
approaching,111,VBG,VB,83,184.3554769581913
rushed,111,VBD,VB,82,183.56829562515878
slightest,111,JJS,JJ,74,176.61849289814407
understood,111,VBD,VB,86,186.61355012403885
heights,111,NNP,NN,61,162.59259753347297
sharp,111,JJ,JJ,79,181.1003116294173
throw,111,VB,VB,75,177.55282992363973
game,110,NN,NN,66,168.41851202787313
mistaken,110,JJ,JJ,88,188.03471610062596
places,110,NNS,NN,85,185.8778997005702
agreed,110,VBN,VB,84,185.12527600271457
prepared,110,VBN,VB,82,183.56829562515878
closed,110,VBD,VB,81,182.76352001404265
walls,110,NNS,NN,75,177.55282992363973
yaquita,110,NNP,NN,25,98.80833915924214
powder,109,NN,NN,54,153.43032171497086
disc,109,NN,NN,52,150.57900197617255
situated,109,VBN,VB,84,185.12527600271457
contrary,109,NN,NN,87,187.33242464572433
prevent,109,VB,VB,80,181.94093290056384
london,109,NNP,NN,52,150.57900197617255
silent,109,JJ,JJ,81,182.76352001404265
live,109,VB,VB,81,182.76352001404265
winter,108,NN,NN,54,153.43032171497086
major,108,NN,NN,21,88.28131900067865
guns,108,NN,NN,61,162.59259753347297
slowly,108,RB,RB,75,177.55282992363973
provisions,108,NNS,NN,76,178.46793044526268
operation,108,NN,NN,61,162.59259753347297
orbit,108,NN,NN,40,130.97046645028192
africa,108,NNP,NN,57,157.50808529284112
portion,108,NN,NN,78,180.24142790800863
regular,108,JJ,JJ,81,182.76352001404265
started,108,VBD,VB,90,189.3902993833262
attack,108,NN,NN,63,164.9913194566031
remarked,107,VBD,VB,82,183.56829562515878
thinking,107,VBG,VB,80,181.94093290056384
equal,107,JJ,JJ,78,180.24142790800863
united,107,NNP,NN,76,178.46793044526268
solid,107,JJ,JJ,79,181.1003116294173
nevertheless,106,NNP,NN,84,185.12527600271457
forth,106,NN,NN,82,183.56829562515878
passengers,106,NNS,NN,59,160.09925570017157
surprised,106,VBN,VB,89,188.7206129408431
december,106,NNP,NN,63,164.9913194566031
stretched,106,VBD,VB,79,181.1003116294173
beautiful,106,JJ,JJ,76,178.46793044526268
rise,106,VB,VB,84,185.12527600271457
absolutely,106,RB,RB,86,186.61355012403885
lying,106,VBG,VB,75,177.55282992363973
action,106,NN,NN,79,181.1003116294173
england,105,NNP,NN,67,169.51673790100472
march,105,NNP,NN,58,158.8161081389766
giving,105,VBG,VB,82,183.56829562515878
yourself,105,PRP,PR,78,180.24142790800863
extraordinary,105,JJ,JJ,71,173.6974272014207
attraction,105,NN,NN,48,144.5389082603162
movement,104,NN,NN,81,182.76352001404265
indian,104,JJ,JJ,50,147.61667831848428
falling,104,VBG,VB,68,170.59343021279682
composed,104,VBN,VB,84,185.12527600271457
violent,104,JJ,JJ,88,188.03471610062596
steam,104,NN,NN,68,170.59343021279682
vain,104,NN,NN,81,182.76352001404265
required,104,VBN,VB,85,185.8778997005702
meanwhile,103,NN,NN,78,180.24142790800863
god,103,NNP,NN,69,171.64890565627064
companion,103,NN,NN,75,177.55282992363973
dangerous,103,JJ,JJ,82,183.56829562515878
money,103,NN,NN,55,154.8156523440863
altogether,103,RB,RB,71,173.6974272014207
desert,103,NN,NN,64,166.15614439324227
jarriquez,103,NNP,NN,12,60.13472706507905
chief,103,NN,NN,57,157.50808529284112
submarine,102,NN,NN,45,139.69514969166312
letters,102,NNS,NN,36,123.34553116927552
interrupted,102,VBN,VB,71,173.6974272014207
show,102,VB,VB,85,185.8778997005702
greatest,102,JJS,JJ,86,186.61355012403885
opportunity,102,NN,NN,77,179.3640475896122
sixty,102,JJ,JJ,72,174.69106233855103
threw,102,VBD,VB,81,182.76352001404265
motion,101,NN,NN,65,167.2984263025371
breakfast,101,NN,NN,69,171.64890565627064
species,101,NNS,NN,70,172.68347174396106
examined,101,VBD,VB,80,181.94093290056384
tide,101,NN,NN,47,142.95524250993833
blow,101,NN,NN,70,172.68347174396106
city,101,NN,NN,48,144.5389082603162
points,101,NNS,NN,76,178.46793044526268
finished,100,VBN,VB,73,175.6646594003007
employed,100,VBN,VB,75,177.55282992363973
discover,100,VB,VB,80,181.94093290056384
size,100,NN,NN,71,173.6974272014207
read,100,VB,VB,61,162.59259753347297
singular,100,JJ,JJ,80,181.94093290056384
observations,100,NNS,NN,65,167.2984263025371
thanks,100,NNS,NN,79,181.1003116294173
former,100,JJ,JJ,78,180.24142790800863
bear,100,VB,VB,77,179.3640475896122
third,100,JJ,JJ,78,180.24142790800863
anxious,100,JJ,JJ,78,180.24142790800863
fallen,100,VBN,VB,81,182.76352001404265
europe,100,NNP,NN,69,171.64890565627064
jup,99,NNP,NN,21,88.28131900067865
creatures,99,NNS,NN,72,174.69106233855103
ordinary,99,JJ,JJ,75,177.55282992363973
lighted,99,VBN,VB,69,171.64890565627064
lina,99,NNP,NN,21,88.28131900067865
creek,99,NNP,NN,42,134.5626380013573
quantity,99,NN,NN,72,174.69106233855103
refuge,98,NN,NN,71,173.6974272014207
progress,98,NN,NN,69,171.64890565627064
frenchman,98,NNP,NN,50,147.61667831848428
save,98,VB,VB,73,175.6646594003007
provided,98,VBN,VB,77,179.3640475896122
phenomenon,98,NN,NN,61,162.59259753347297
proceeded,98,VBD,VB,74,176.61849289814407
seized,97,VBN,VB,76,178.46793044526268
mother,97,NN,NN,58,158.8161081389766
letter,97,NN,NN,34,119.29671510639841
dog,97,NN,NN,48,144.5389082603162
hot,97,JJ,JJ,68,170.59343021279682
despair,97,NN,NN,68,170.59343021279682
seem,97,VB,VB,80,181.94093290056384
colony,96,NN,NN,56,156.17475070886115
meet,96,VB,VB,81,182.76352001404265
cross,96,VB,VB,72,174.69106233855103
gold,96,NN,NN,54,153.43032171497086
peculiar,96,JJ,JJ,79,181.1003116294173
offered,96,VBD,VB,84,185.12527600271457
running,96,VBG,VB,79,181.1003116294173
heads,96,NNS,NN,70,172.68347174396106
stars,96,NNS,NN,58,158.8161081389766
descend,96,VB,VB,69,171.64890565627064
islet,96,NN,NN,34,119.29671510639841
served,96,VBD,VB,83,184.3554769581913
service,96,NN,NN,75,177.55282992363973
except,96,IN,IN,77,179.3640475896122
arm,95,NN,NN,74,176.61849289814407
beginning,95,VBG,VB,73,175.6646594003007
spite,95,NN,NN,77,179.3640475896122
finding,95,VBG,VB,86,186.61355012403885
incident,95,NN,NN,74,176.61849289814407
cabin,95,NN,NN,52,150.57900197617255
character,95,NN,NN,70,172.68347174396106
manner,95,NN,NN,76,178.46793044526268
drew,95,VBD,VB,72,174.69106233855103
wonderful,94,JJ,JJ,68,170.59343021279682
slightly,94,RB,RB,78,180.24142790800863
watched,94,VBD,VB,74,176.61849289814407
telescope,94,NN,NN,52,150.57900197617255
region,94,NN,NN,67,169.51673790100472
outside,94,NN,NN,71,173.6974272014207
pit,94,NN,NN,27,103.71516085748543
jew,94,NNP,NN,18,79.67276558463776
edge,94,NN,NN,72,174.69106233855103
unless,94,IN,IN,81,182.76352001404265
exact,93,JJ,JJ,79,181.1003116294173
supply,93,NN,NN,70,172.68347174396106
gallery,93,NN,NN,40,130.97046645028192
built,93,VBN,VB,64,166.15614439324227
presented,93,VBD,VB,72,174.69106233855103
condition,93,NN,NN,70,172.68347174396106
separated,93,VBN,VB,78,180.24142790800863
home,93,NN,NN,75,177.55282992363973
risk,93,NN,NN,73,175.6646594003007
scene,93,NN,NN,78,180.24142790800863
due,93,JJ,JJ,69,171.64890565627064
mighty,92,NN,NN,44,138.017358050313
de,92,FW,FW,55,154.8156523440863
else,92,RB,RB,77,179.3640475896122
colonel,92,NNP,NN,17,76.6483575531992
cavern,92,NN,NN,35,121.34173587198053
anchor,92,NN,NN,44,138.017358050313
paper,92,NN,NN,53,152.0182729838042
deck,92,NN,NN,46,141.3408788040203
shadow,92,NN,NN,55,154.8156523440863
surrounded,92,VBN,VB,78,180.24142790800863
armed,92,VBN,VB,65,167.2984263025371
shape,91,NN,NN,58,158.8161081389766
square,91,NN,NN,56,156.17475070886115
caused,91,VBN,VB,78,180.24142790800863
plants,91,NNS,NN,56,156.17475070886115
accustomed,91,VBN,VB,70,172.68347174396106
happy,91,JJ,JJ,68,170.59343021279682
shut,91,VBN,VB,70,172.68347174396106
servant,91,NN,NN,58,158.8161081389766
safety,91,NN,NN,71,173.6974272014207
changed,91,VBN,VB,73,175.6646594003007
bound,91,NN,NN,75,177.55282992363973
satisfaction,91,NN,NN,74,176.61849289814407
france,91,NNP,NN,56,156.17475070886115
ago,91,RB,RB,69,171.64890565627064
continent,91,NN,NN,54,153.43032171497086
probable,90,JJ,JJ,72,174.69106233855103
observation,90,NN,NN,72,174.69106233855103
inhabited,90,JJ,JJ,56,156.17475070886115
j,90,NNP,NN,24,96.2694541301581
uttered,90,VBD,VB,73,175.6646594003007
liquid,90,NN,NN,60,161.35794963215352
farther,90,RB,RB,70,172.68347174396106
accomplished,90,VBN,VB,74,176.61849289814407
works,90,NNS,NN,54,153.43032171497086
breath,90,NN,NN,73,175.6646594003007
doing,90,VBG,VB,72,174.69106233855103
waited,89,VBD,VB,74,176.61849289814407
intense,89,JJ,JJ,65,167.2984263025371
natives,89,NNS,NN,47,142.95524250993833
bonadventure,89,NN,NN,12,60.13472706507905
precious,89,JJ,JJ,76,178.46793044526268
ladder,89,NN,NN,33,117.20925601393657
saloon,89,NN,NN,37,125.30924644907203
grew,89,VBD,VB,71,173.6974272014207
creature,89,NN,NN,59,160.09925570017157
trace,88,NN,NN,72,174.69106233855103
ryan,88,NNP,NN,14,67.04368767721529
scientific,88,JJ,JJ,53,152.0182729838042
obtained,88,VBN,VB,57,157.50808529284112
bodies,88,NNS,NN,54,153.43032171497086
events,88,NNS,NN,76,178.46793044526268
forget,88,VB,VB,70,172.68347174396106
delay,88,NN,NN,77,179.3640475896122
fast,88,RB,RB,73,175.6646594003007
diameter,88,NN,NN,42,134.5626380013573
purpose,88,NN,NN,75,177.55282992363973
broke,88,VBD,VB,76,178.46793044526268
saved,88,VBN,VB,62,163.80359363696718
extremity,88,NN,NN,61,162.59259753347297
accompanied,88,VBN,VB,73,175.6646594003007
population,88,NN,NN,61,162.59259753347297
captains,88,NNP,NN,59,160.09925570017157
pretty,87,RB,RB,64,166.15614439324227
wife,87,NN,NN,46,141.3408788040203
worked,87,VBD,VB,63,164.9913194566031
lamp,87,NN,NN,35,121.34173587198053
cries,87,NNS,NN,55,154.8156523440863
crowd,87,NN,NN,40,130.97046645028192
ball,87,NN,NN,48,144.5389082603162
laid,87,VBN,VB,71,173.6974272014207
dry,87,JJ,JJ,60,161.35794963215352
unfortunate,87,JJ,JJ,63,164.9913194566031
cliff,87,NN,NN,43,136.30677506201943
burst,87,NN,NN,64,166.15614439324227
t,86,NNP,NN,24,96.2694541301581
iquitos,86,NNP,NN,29,108.4080540694883
moved,86,VBD,VB,69,171.64890565627064
manaos,86,NNP,NN,27,103.71516085748543
nearer,86,NN,NN,54,153.43032171497086
business,86,NN,NN,62,163.80359363696718
extended,86,VBD,VB,71,173.6974272014207
existed,86,VBD,VB,76,178.46793044526268
snow,86,NN,NN,42,134.5626380013573
wide,86,JJ,JJ,69,171.64890565627064
grant,86,NNP,NN,33,117.20925601393657
stranger,86,NN,NN,30,110.67897481607676
rosette,86,NNP,NN,18,79.67276558463776
occurred,85,VBD,VB,66,168.41851202787313
